node_id,price_dp,geometry
REINWY_LNODEGME,54.62659,POINT (-120.92024637744797 37.63942160426353)
REINWY_LNODEQAC,54.62659,POINT (-120.92028370125492 37.6395070719657)
RENFRO_1_N001,52.11968,POINT (-119.16994483454441 35.409999999987434)
RENFRO_1_N010,52.17989,POINT (-119.1700551654556 35.409999999987434)
RESERVR_LNODEFFW,54.61017,POINT (-120.67483288823061 37.651919999986276)
RESERVR_LNODEPMW,54.61017,POINT (-120.67494711176938 37.651919999986276)
RICE_6_N002,53.26584,POINT (-122.01287205646442 39.402805999985674)
RICE_6_N101,53.26584,POINT (-122.01298794353558 39.402805999985674)
RICHMOND_1_B1,55.72678,POINT (-122.369629 37.92597623462323)
RICHMOND_1_N001,55.72678,POINT (-122.36956945615904 37.92589488267337)
RINCON_1_N001,54.11859,POINT (-116.9585228047856 33.285967608914305)
RINCON_1_N003,54.11859,POINT (-116.95852280500573 33.28578839099371)
RINCON_6_N001,54.6649,POINT (-116.95873719499427 33.28578839099371)
RINCON_6_N008,54.6649,POINT (-116.9587371952144 33.285967608914305)
RIN_SUB_LNODEONA,52.64514,POINT (-118.479 34.28105422156671)
RIN_SUB_LNODEONB,52.65062,POINT (-118.47894317065887 34.28097288920359)
RIN_SUB_LNODEONC,52.64514,POINT (-118.47905682934115 34.28097288920359)
RIOBRVO_1_N001,52.09231,POINT (-119.26010566010629 35.44252289360183)
RIOBRVO_1_N006,52.09231,POINT (-119.26010566035274 35.44234310629778)
RIOBRVTM_1_N001,51.87884,POINT (-119.26032633989371 35.44252289360183)
RIODELL_6_N001,66.13718,POINT (-124.099276 40.495382)
RIOHONDO_6_N001,53.60302,POINT (-117.97947 34.10610615849042)
RIOHONDO_LNODEONDO,51.00306,POINT (-117.97952664559254 34.1060249207417)
RIPON_1_N001,47.48995,POINT (-121.13 37.72)
RIVERROC_6_N001,56.41098,POINT (-119.771768 36.902618)
RIVRBANK_1_N001,54.81269,POINT (-120.908163 37.76895425952452)
RIVRSIDE_6_N001,53.2965,POINT (-117.33196554960466 34.021990939807104)
ROADWAY_1_N001,52.37694,POINT (-117.431752 34.590373)
ROBROY_1_N001,56.91456,POINT (-121.867457 36.979885)
ROCKET_1_N001,53.15548,POINT (-117.692217 34.933939)
ROCKLIN_6_N001,54.86743,POINT (-121.23171544490323 38.788043999985874)
ROCKLIN_6_N003,54.86743,POINT (-121.23183055509676 38.788043999985874)
ROEDING_LNODEDR1,54.34196,POINT (-120.935901626126 37.587341764588)
ROEDING_LNODEDR2,54.33101,POINT (-120.935976143427 37.5872777703549)
ROEDING_LNODEDR3,54.33101,POINT (-120.935612409 37.5871231822836)
ROEDING_LNODEDR5,54.34196,POINT (-120.935981028585 37.5870085148256)
ROEDING_LNODEDR6,54.34196,POINT (-120.935792411292 37.5871259671814)
ROEDING_LNODEDR7,54.33101,POINT (-120.935692486018 37.5871257817397)
ROGERS_LNODEDR1,54.53354,POINT (-121.178218328626 37.4749114287345)
ROGERS_LNODEDR2,54.52259,POINT (-121.178206809282 37.4751811958932)
ROGERS_LNODEDR3,54.52259,POINT (-121.17821700138 37.4750639771164)
ROGERS_LNODEDR5,54.53354,POINT (-121.178225065561 37.4748414013345)
ROGERS_LNODEDR7,54.53354,POINT (-121.178220428168 37.4749721097043)
ROGH-RDY_6_N001,55.42459,POINT (-121.33253531114549 37.95526599998612)
ROSECYN_6_N001,64.44287,POINT (-117.236988 32.84459772910598)
ROSECYN_6_N017,64.44287,POINT (-117.23693261581597 32.84451713543481)
ROSEDAL_1_N001,52.09778,POINT (-119.077971 35.37703397144563)
ROSELE_LNODEHMV,54.65943,POINT (-120.94014286544196 37.68013999998623)
ROSELE_LNODERLV,54.65943,POINT (-120.94025713455804 37.68013999998623)
ROSEMR_LNODEAEI,54.63754,POINT (-121.0423 37.64253)
ROSE_6_N001,10.85356,POINT (-117.23704338418403 32.84451713543481)
ROSSMOOR_2_N001,55.38742,POINT (-122.08030973806707 37.86470199998613)
ROSSMOOR_2_N101,55.38742,POINT (-122.08042426193292 37.86470199998613)
RSC_LNODE8LD,54.51164,POINT (-121.264722 38.761389)
RSM_SUB_LNODEONB,52.6342,POINT (-118.392 34.244054210355124)
RSM_SUB_LNODEONC,52.6342,POINT (-118.39194320739797 34.24397289480934)
RSM_SUB_LNODEOND,52.6342,POINT (-118.39205679260202 34.24397289480934)
RSNTAFE_6_N009,53.46071,POINT (-117.198557 33.014261)
RSVTNRD_6_N001,57.55497,POINT (-121.68835 36.624374)
RTRACK_1_N001,25.0,POINT (-120.414515 37.979737)
RUSSRCH_6_N001,66.20256,POINT (-123.826638 40.819848)
RVRBANK_1_N001,59.90813,POINT (-120.90810355553742 37.76887287022286)
RVRBANK_1_N005,59.90813,POINT (-120.90822244446258 37.76887287022286)
SAFEWAY_1_N001,22.0,POINT (-121.4 37.71)
SALINAS_1_N001,56.15372,POINT (-121.65120502290527 36.683239999986945)
SALINAS_1_N024,56.15372,POINT (-121.65131697709472 36.683239999986945)
SANARDO_6_N001,53.80555,POINT (-120.936804 36.073766)
SANCRLS_6_N001,57.57686,POINT (-122.243974 37.49972924078839)
SANCRLS_6_N002,57.57686,POINT (-122.24391479097326 37.499647879591045)
SANCRLS_6_N004,57.57686,POINT (-122.24403320902674 37.499647879591045)
SANDCRK_6_N001,56.99666,POINT (-119.15920293037858 36.64502999998689)
SANGER_1_N001,56.43835,POINT (-119.6108700066517 36.70707499998684)
SANJOQN_6_N001,53.95334,POINT (-120.17805409852517 36.62101099998692)
SANJOQN_6_N006,53.95334,POINT (-120.17816590147483 36.62101099998692)
SANLUSRY_6_N013,54.19417,POINT (-120.72995490173179 36.77962699998679)
SANLUSRY_6_N014,54.19417,POINT (-120.73006709826822 36.77962699998679)
SANLUSRY_6_N101,54.19417,POINT (-117.33442746812834 33.211532999988535)
SANLUSRY_6_N201,54.19417,POINT (-117.33453453187165 33.211532999988535)
SANMATEO_1_N001,54.45143,POINT (-122.319035 37.58333525489619)
SANMATEO_1_N001A,56.50951,POINT (-122.31897570912398 37.58325387253711)
SANMATEO_1_N009,54.45143,POINT (-117.590641 33.409472)
SANMATO_6_N001,56.54235,POINT (-122.31909429087602 37.58325387253711)
SANMIGL_6_N001,53.8767,POINT (-120.684163 35.75192)
SANMRCOS_6_N001,53.8767,POINT (-117.19722253462301 33.12885155124498)
SANMRCOS_6_N007,53.8767,POINT (-117.19716906934049 33.12877399995433)
SANMRCOS_6_N011,53.8767,POINT (-117.19722253471747 33.12869644873215)
SANPBLO_1_N001,55.67205,POINT (-122.336618 37.984803)
SANRAFL_1_N001,55.2889,POINT (-122.527065 37.970858222937125)
SANRAFL_1_N006,55.2889,POINT (-122.52700543261207 37.97077688851645)
SANRAFL_1_N007,55.2889,POINT (-122.52712456738792 37.97077688851645)
SANRAMON_2_N001,55.49142,POINT (-121.93600563263105 37.745125434987564)
SANRAMON_2_N004,55.49142,POINT (-121.93600563291054 37.74494456490202)
SANRAMON_2_N023,55.49142,POINT (-121.93623436708945 37.74494456490202)
SANRAMON_2_N024,55.49142,POINT (-121.93623436736895 37.745125434987564)
SANTAFE_LNODEPLNT,51.00306,POINT (-122.67005981025191 38.77997308074166)
SANTARO_1_N001,52.5302,POINT (-116.41025972078828 33.78461699446498)
SANTARO_1_N014,52.5302,POINT (-116.41025972101585 33.78443700544048)
SANTARO_1_N017,52.5302,POINT (-116.41047627898415 33.78443700544048)
SANTARO_1_N021,52.5302,POINT (-116.41047627921172 33.78461699446498)
SANTEE_1_N001,47.2021,POINT (-116.96829070198787 32.85452999998873)
SANTEE_1_N004,47.2021,POINT (-116.96839729801214 32.85452999998873)
SANYSDRO_6_N001,31.5574,POINT (-117.02641779453799 32.562237999988916)
SANYSDRO_6_N004,31.5574,POINT (-117.02652420546201 32.562237999988916)
SARATOGA_2_N001,55.90194,POINT (-122.014883 37.28099617234283)
SARATOGA_2_N006,55.90194,POINT (-122.0148240379766 37.28091491381397)
SARATOGA_2_N011,55.90194,POINT (-122.0149419620234 37.28091491381397)
SAUGUS_6_N001,53.23082,POINT (-118.5721663854507 34.4222099999511)
SAUSALTO_6_N001,56.78319,POINT (-122.49836873883264 37.86340599998612)
SAUSALTO_6_N002,56.78319,POINT (-122.49848326116737 37.86340599998612)
SCA_GS_LNODE1AUX,52.62872,POINT (-118.42789938920775 33.91807886040714)
SCA_GS_LNODE2AUX,52.62872,POINT (-118.42793487934084 33.91816402577284)
SCA_GS_LNODE4AUX,52.6342,POINT (-118.42792894664778 33.91825400500674)
SCA_GS_LNODE5AUX,52.62872,POINT (-118.42788506116258 33.91833643226557)
SCA_GS_LNODE6AUX,52.6342,POINT (-118.42781057548723 33.91840200617013)
SCA_GS_LNODE7AUX,52.6342,POINT (-118.42771492357166 33.91844466871178)
SCA_LA_LNODE3SS,52.6342,POINT (-118.42760822199088 33.91846141326686)
SCA_SUB_LNODEONA,52.62872,POINT (-118.42750023805854 33.918451884282646)
SCA_SUB_LNODEONB,52.66704,POINT (-118.42739967533626 33.91841787609632)
SCHINDLR_1_N005,51.47927,POINT (-120.138272 36.402237)
SCHMLBCH_1_N001,54.95501,POINT (-121.87 38.3)
SCLARA_6_N001,54.57733,POINT (-119.18563240503143 34.3007956214976)
SCRIPPS_6_N001,54.41312,POINT (-117.112589 32.91119872129761)
SCRIPPS_6_N008,54.41312,POINT (-117.11253358224198 32.91111813933897)
SCRIPPS_6_N013,54.41312,POINT (-117.112644417758 32.91111813933897)
SCWAX_1_N001,56.66277,POINT (-119.75448599883885 36.700797999986875)
SCY_LNODE102,54.61017,POINT (-121.46418309094265 38.508556628165735)
SCY_LNODE103,54.61017,POINT (-121.4641830912299 38.50837670505527)
SCY_LNODE105,54.60469,POINT (-121.4644130198821 38.50837670505527)
SCY_LNODE106,54.60469,POINT (-121.46441302016935 38.508556628165735)
SEARLES_7_N001,49.38509,POINT (-117.38050076336167 35.75666699998737)
SEMITRPC_1_N001,51.95,POINT (-119.437498 35.600398)
SERRMNTE_1_N011,57.64255,POINT (-122.4557633854276 37.69171986891291)
SFIA-MA_1_N001,57.33602,POINT (-122.385896 37.63904926020716)
SFIA_1_N001,57.10066,POINT (-122.38583665888167 37.63896786988162)
SFIA_1_N007,57.10066,POINT (-122.38595534111833 37.63896786988162)
SHADOWR_1_N001,54.17228,POINT (-117.238793 33.141540731105856)
SHADOWR_1_N006,54.17228,POINT (-117.23873742707973 33.141460134434745)
SHADOWR_1_N008,54.17228,POINT (-117.23884857292028 33.141460134434745)
SHADYGLN_6_N001,48.37026,POINT (-120.95331 39.115058)
SHAFTER_7_N022,51.98831,POINT (-122.10394676937125 39.77608299994151)
SHARON_1_N001,55.75415,POINT (-120.156454 37.097275)
SHAWROAD_1_N001,56.93098,POINT (-122.42 37.55)
SHLLCHM_6_N001,54.36386,POINT (-121.945728 38.031607)
SHNGLESR_1_N001,54.85648,POINT (-120.946938 38.65969989665331)
SHNGLESR_1_N004,54.85648,POINT (-120.94687822587784 38.659619051658225)
SHNGLESR_1_N103,54.85648,POINT (-120.94699777412217 38.659619051658225)
SHREDDER_1_N001,57.18276,POINT (-122.20767698568532 37.511676999986356)
SIERABRK_LNODE19,49.72771,POINT (-120.217943 39.646142)
SILVERDO_1_N001,53.74091,POINT (-122.45908751973128 38.49950299998593)
SILVERDO_1_N002,53.74091,POINT (-122.45920248026871 38.49950299998593)
SISK_LNODEKZH,54.68132,POINT (-121.02087456863451 37.69048760173528)
SISK_LNODEYUP,54.68132,POINT (-121.0209119194331 37.69057307242136)
SISQUOC_1_N001,55.07542,POINT (-120.33120693531723 34.87826099998756)
SISQUOC_1_N020,55.07542,POINT (-120.33131706468278 34.87826099998756)
SLMNCRK_6_N001,58.2512,POINT (-123.044809 38.343592)
SMRTVLTP_6_N101,54.85648,POINT (-121.301476 39.207939)
SMTRPCWS_1_N001,51.95,POINT (-119.44 35.59)
SNANDRES_6_N001,57.2156,POINT (-122.420424 37.603294)
SNBRNRD_6_N001,-6.10214,POINT (-118.878241 35.092421)
SNJOSEB_1_N001,57.50023,POINT (-121.9009493888098 37.34102432531631)
SNJOSEB_1_N005,57.50023,POINT (-121.9009493890831 37.34084367457506)
SNJOSEB_1_N009,57.50023,POINT (-121.9011766109169 37.34084367457506)
SNJOSEB_1_N013,57.50023,POINT (-121.9011766111902 37.34102432531631)
SNJSEA_1_N001,57.45644,POINT (-121.902531 37.328246190599145)
SNJSEA_1_N005,57.45644,POINT (-121.90247198103432 37.32816490468582)
SNJSEA_1_N101,57.45644,POINT (-121.90259001896567 37.32816490468582)
SNLNDRO_1_N001,57.80675,POINT (-122.14880668270004 37.711237436769906)
SNLNDRO_1_N014,57.80675,POINT (-122.14880668297907 37.71105656311971)
SNLNDRO_1_N017,57.80675,POINT (-122.14903531702092 37.71105656311971)
SNLNDRO_1_N027,57.80675,POINT (-122.14903531729996 37.711237436769906)
SNROSA_LNODEMEA,54.6649,POINT (-121.22994301594794 37.5099999999863)
SNROSA_LNODEYWX,54.6649,POINT (-121.23005698405206 37.5099999999863)
SNTAMRA_1_N001,55.10827,POINT (-117.19738293065951 33.12877399995433)
SNTAMRA_1_N005,55.10827,POINT (-117.19732946537698 33.12885155124498)
SNTANLA_6_N001,53.75081,POINT (-121.013273 37.085979)
SNTARSA_1_N001,55.23037,POINT (-122.71331 38.43691201584367)
SNTARSA_1_N002,55.23037,POINT (-122.71325027901105 38.43683099206306)
SNTARSA_1_N006,55.23037,POINT (-122.71336972098895 38.43683099206306)
SNTARTA_6_N001,30.0,POINT (-120.634086 37.055061)
SNTAYNZ_1_N001,56.03878,POINT (-120.11813905143147 34.625273999987726)
SNTAYNZ_1_N002,56.03878,POINT (-120.11824894856854 34.625273999987726)
SNTHLNE_6_N001,57.40171,POINT (-122.44717791303894 37.6223639999863)
SNTHLNE_6_N002,57.40171,POINT (-122.44729208696106 37.6223639999863)
SOBRANTE_1_N001,55.31079,POINT (-122.208144 37.90594)
SOLEDAD_6_N001,56.84887,POINT (-121.331901 36.429513)
SONOFRE_2_N067,54.22702,POINT (-117.55438367777961 33.3697279999884)
SOUTHBAS_1_N001,54.15715,POINT (-117.892023 34.881503)
SOUTHBY_6_N001,54.77985,POINT (-121.497588 38.575612901218726)
SOUTH_LNODE108,50.82791,POINT (-121.8791458 40.39538221)
SOUTH_LNODE204,50.83885,POINT (-121.87902727370097 40.39538220993951)
SOUTH_LNODEAERO,50.83885,POINT (-121.87902727385986 40.39529194143137)
SOUTH_LNODEC542,50.83885,POINT (-121.87911108453021 40.39522811201244)
SOUTH_LNODEC544,50.83885,POINT (-121.87922790359386 40.39521284740522)
SOUTH_LNODEC546,50.83885,POINT (-121.8793390934442 40.39524411201219)
SOUTH_LNODEC547,50.83885,POINT (-121.87942018597366 40.39530994650243)
SOUTH_LNODEC548,50.83885,POINT (-121.87945892278287 40.395395258043976)
SOUTH_LNODEC549,50.83885,POINT (-121.8794524474595 40.3954853917418)
SOUTH_LNODEC550,50.83885,POINT (-121.87940454742642 40.39556796052161)
SOUTH_LNODEC552,50.83885,POINT (-121.87932324786672 40.39563364702395)
SOUTH_LNODEDIST1,50.83885,POINT (-121.87921884573905 40.39567638282478)
SOUTH_LNODEDIST4,50.84433,POINT (-121.87910238309689 40.39569315612711)
SPANSHCK_6_N001,49.47045,POINT (-120.961748 40.026139)
SPENCE_6_N001,57.64802,POINT (-121.566779 36.613591)
SPICAMIN_1_N001,54.98785,POINT (-120.67723108004192 38.73992576174639)
SPRINGVL_6_N001,55.54615,POINT (-118.93516918490357 36.10586253074472)
SPRNGVLY_6_N001,37.93618,POINT (-117.00264674817954 32.73903399998875)
SPRNGVLY_6_N010,37.93618,POINT (-117.00275325182045 32.73903399998875)
SQAWVLY_LNODE01,50.36265,POINT (-120.20123845453338 39.20568653401713)
SQAWVLY_LNODE81,50.36265,POINT (-120.20123845482796 39.20550746586879)
SQAWVLY_LNODE82,50.36265,POINT (-120.20146954517205 39.20550746586879)
SQAWVLY_LNODE83,50.36265,POINT (-120.20146954546662 39.20568653401713)
STAFFORD_6_N002,55.05353,POINT (-122.61362861905879 38.12003299998604)
STAFFORD_6_N101,55.05353,POINT (-122.6137433809412 38.12003299998604)
STAGG_2_N001,55.09732,POINT (-121.34848834268168 37.99164936143144)
STAGG_2_N014,55.09732,POINT (-121.34848834296415 37.99146863845723)
STAGG_6_N001,55.12469,POINT (-121.34871765703586 37.99146863845723)
STAGG_6_N003,55.12469,POINT (-121.34871765731833 37.99164936143144)
STAMPEDE_LNODE19,50.05065,POINT (-120.10518300964912 39.46748199998557)
STATELN_LNODE01,51.18369,POINT (-119.94181675988908 38.95238461856907)
STATELN_LNODE22,51.18369,POINT (-119.94181676018052 38.952205381317675)
STATELN_LNODE23,51.18369,POINT (-119.94204723981947 38.952205381317675)
STATELN_LNODELY,51.18916,POINT (-119.94204724011091 38.95238461856907)
STATIN-L_7_N001,56.25225,POINT (-122.271385771776 37.81024899998616)
STATIND_1_N001,56.07709,POINT (-122.263503 37.837585251800924)
STATIND_1_N010,56.07709,POINT (-122.26344350874284 37.83750387408463)
STATIND_1_N013,56.07709,POINT (-122.26356249125715 37.83750387408463)
STATINJ_1_N001,59.0,POINT (-122.214444 37.76334825993251)
STATINJ_1_N012,59.0,POINT (-122.21438455959633 37.763266870018874)
STATINJ_1_N027,59.0,POINT (-122.21450344040367 37.763266870018874)
STATINL_1_N001,56.23583,POINT (-122.271500228224 37.81024899998616)
STATINX_1_N001,56.20299,POINT (-122.23091354965457 37.80554442667025)
STATINX_1_N012,56.20299,POINT (-122.23091354993484 37.805363573219)
STATINX_1_N014,56.20299,POINT (-122.23114245006515 37.805363573219)
STATINX_1_N024,56.20299,POINT (-122.23114245034543 37.80554442667025)
STB_LNODE201,54.58827,POINT (-121.483291944444 38.57233333333333)
STB_LNODE202,54.58827,POINT (-121.48317695138249 38.57233333327705)
STB_LNODE203,54.58827,POINT (-121.48317695152639 38.57224342921349)
STB_LNODE204,54.58827,POINT (-121.48325826382802 38.57217985749196)
STB_LNODE205,54.58827,POINT (-121.48337160056485 38.572164654514715)
STB_LNODE206,54.58827,POINT (-121.48347947588752 38.57219579290459)
STB_LNODE207,54.58827,POINT (-121.48355815106362 38.5722613616095)
STB_LNODE208,54.58827,POINT (-121.48359573311588 38.57234632872595)
STB_LNODE209,54.58827,POINT (-121.48358945079376 38.57243609852223)
STB_LNODE210,54.58827,POINT (-121.48354297863219 38.57251833393617)
STB_LNODE211,54.58827,POINT (-121.4834641025941 38.572583755229644)
STB_LNODE212,54.58827,POINT (-121.48336281268834 38.57262631848412)
STCKTNAR_6_N001,56.10332,POINT (-121.323476 37.963279)
STCRUZ_LNODECXA,54.73606,POINT (-120.97504290860819 37.627559999986325)
STCRUZ_LNODEWLS,54.73606,POINT (-120.97515709139182 37.627559999986325)
STDDRD_LNODECEA,54.68132,POINT (-121.06864284680097 37.704079999986206)
STDDRD_LNODEWZO,54.68132,POINT (-121.06875715319903 37.704079999986206)
STDOIL_1_N009,55.69394,POINT (-122.38 37.94)
STD_LNODENE1,54.60469,POINT (-121.500568888889 38.57225)
STD_LNODENE2,54.60469,POINT (-121.50045389586575 38.572249999943736)
STD_LNODENE4,54.60469,POINT (-121.50051139243968 38.57217214071853)
STD_LNODENE5,54.60469,POINT (-121.50062638533832 38.57217214071853)
STD_LNODENE6,54.60469,POINT (-121.50068388191225 38.572249999943736)
STD_LNODENE7,54.60469,POINT (-121.50062638546294 38.57232785925329)
STD_LNODENE8,54.60469,POINT (-121.50051139231506 38.57232785925329)
STELLING_1_N001,56.31793,POINT (-122.042805 37.3360521934471)
STELLING_1_N004,56.31793,POINT (-122.04274597179945 37.33597090326187)
STELLING_1_N007,56.31793,POINT (-122.04286402820055 37.33597090326187)
STE_SM_LNODE301,54.59375,POINT (-121.472838888889 38.58631666666667)
STE_SM_LNODE302,54.59375,POINT (-121.47272388936047 38.586316666610415)
STE_SM_LNODE303,54.59375,POINT (-121.47272388950444 38.58622677499287)
STE_SM_LNODE304,54.59375,POINT (-121.47280520637891 38.58616321207191)
STE_SM_LNODE305,54.59375,POINT (-121.4729185494895 38.58614801119931)
STE_SM_LNODE306,54.59375,POINT (-121.47302643087885 38.58617914527848)
STE_SM_LNODE307,54.59375,POINT (-121.47310511047952 38.58624470490619)
STE_SM_LNODE308,54.59375,POINT (-121.47314269464546 38.586329660260105)
STE_SM_LNODE309,54.59375,POINT (-121.47313641197016 38.58641941762905)
STF_LNODEDAX,54.69227,POINT (-121.02097285725026 37.69055999998624)
STF_LNODEIPN,54.69227,POINT (-121.02108714274974 37.69055999998624)
STJ_SUB_LNODEONB,52.62325,POINT (-118.226 34.067054141297895)
STJ_SUB_LNODEONC,52.62325,POINT (-118.22594339850212 34.06697292933807)
STJ_SUB_LNODEOND,52.62325,POINT (-118.22605660149787 34.06697292933807)
STKTONA_1_N001,58.49961,POINT (-121.28911838573319 37.94722338217881)
STKTONA_1_N003,58.49961,POINT (-121.28911838601516 37.947042617710025)
STKTONA_6_N001,55.82416,POINT (-121.28934761398483 37.947042617710025)
STKTONA_6_N004,55.82416,POINT (-121.2893476142668 37.94722338217881)
STLLWATR_6_N001,53.83292,POINT (-122.34971 40.677845)
STOCKDLE_1_N001,52.16894,POINT (-119.06818269302951 35.316584007161445)
STOCKDL_2_N001,52.06494,POINT (-119.06818269327503 35.31640399273835)
STOCKDL_2_N002,52.06494,POINT (-119.06840330672496 35.31640399273835)
STOCKDL_2_N101,52.06494,POINT (-119.0684033069705 35.316584007161445)
STOCKM_LNODEVZF,54.68132,POINT (-120.9752808828705 37.62761110994497)
STOCKM_LNODEXFA,54.68132,POINT (-120.9751667 37.62770154232185)
STONCRRL_6_N001,57.39623,POINT (-119.18811326795893 36.472251999987044)
STONCRRL_6_N003,57.39623,POINT (-119.18822473204106 36.472251999987044)
STONE_1_N001,57.12255,POINT (-121.86757223713448 37.303708999986505)
STONE_1_N005,57.12255,POINT (-121.8676857628655 37.303708999986505)
STONYPT_1_N001,55.31311,POINT (-122.78 38.42)
STOREY1_2_N001,55.90741,POINT (-120.033746 36.98288702744317)
STOREY2_2_N001,55.92383,POINT (-120.03380457310557 36.98280598626407)
STREAMVW_6_N001,38.36927,POINT (-117.07864474591278 32.745604999988714)
STREAMVW_6_N007,38.36927,POINT (-117.07875125408721 32.745604999988714)
STROUD_6_N001,53.46618,POINT (-120.104386 36.530868)
STUART_6_N001,54.82911,POINT (-117.416547 33.256701)
STURLOCK_LNODEDR3,54.46238,POINT (-120.846727672541 37.4835881458663)
STURLOCK_LNODEDR4,54.46238,POINT (-120.846797393384 37.4835360336794)
STURLOCK_LNODEDR7,54.46238,POINT (-120.846867453726 37.4834830942642)
STURLOCK_LNODER13,54.46238,POINT (-120.846657059231 37.483522165007)
SUISUN_1_N001,54.9769,POINT (-122.04122215940386 38.24526219208727)
SUISUN_1_N008,54.9769,POINT (-122.04122215968883 38.24508180780079)
SUISUN_1_N009,54.9769,POINT (-122.04145184031117 38.24508180780079)
SUMMIT_6_N001,50.28055,POINT (-120.378897 39.319203)
SUNOL_6_N001,57.08971,POINT (-121.869379 37.586891)
SURF_1_N009,55.63921,POINT (-120.22 34.61)
SWEETWTR_6_N017,24.77222,POINT (-117.0916867727539 32.65811799998879)
SWEETWTR_6_N018,24.77222,POINT (-117.0917932272461 32.65811799998879)
SWIFT_1_N001,56.30151,POINT (-121.796729 37.3225281884819)
SWIFT_1_N003,56.30151,POINT (-121.79666998783091 37.322446905744414)
SWIFT_1_N006,56.30151,POINT (-121.79678801216909 37.322446905744414)
SYCAMORE_1_N101,53.99712,POINT (-121.824218 39.76991684305054)
SYCAMORE_1_N201,53.99712,POINT (-121.82415733357864 39.76983607845885)
SYCAMORE_1_N301,53.99712,POINT (-121.82427866642136 39.76983607845885)
SYLVANCM_LNODECPR,54.6649,POINT (-120.97663285888366 37.688469999986225)
SYLVANCM_LNODEHGR,54.6649,POINT (-120.97674714111633 37.688469999986225)
TAFT1_1_N001,50.97569,POINT (-119.47994486994581 35.14999999998751)
TAFT1_1_N004,50.97569,POINT (-119.48005513005418 35.14999999998751)
TAHDONR_LNODE07,50.28602,POINT (-120.221277 39.337309)
TAHOCTY_LNODE01,50.38454,POINT (-120.14445351203682 39.165971540038264)
TAHOCTY_LNODE71,50.38454,POINT (-120.14445351233086 39.16579245984778)
TAHOCTY_LNODE72,50.38454,POINT (-120.14468448766914 39.16579245984778)
TAHOCTY_LNODE73,50.34623,POINT (-120.14468448796318 39.165971540038264)
TAMARACK_6_N001,50.0835,POINT (-120.496804 39.313743)
TAMARISK_1_N001,52.23462,POINT (-116.454898 33.817316)
TAP710_1_N004,-20.05053,POINT (-117.0577334243903 32.595376662064226)
TAP801_1_N001,52.73819,POINT (-116.411837 34.109614)
TAP807_1_N001,52.54114,POINT (-116.5 34)
TAR_SUB_LNODEONA,52.6342,POINT (-118.544 34.17905418777958)
TAR_SUB_LNODEONB,52.6342,POINT (-118.54394327481864 34.1789729060972)
TAR_SUB_LNODEONC,52.6342,POINT (-118.54405672518136 34.1789729060972)
TASSAJAR_2_N001,55.66657,POINT (-121.9077887787453 37.79959499998613)
TASSAJAR_2_N002,55.66657,POINT (-121.9079032212547 37.79959499998613)
TAYLOR_LNODEDR1,54.3967,POINT (-120.809398426319 37.5369331958297)
TAYLOR_LNODEDR5,54.3967,POINT (-120.809348192848 37.5369383829719)
TAYLOR_LNODEDR7,54.39122,POINT (-120.809217269976 37.536937531095)
TAYLOR_LNODEDR8,54.3967,POINT (-120.809289591436 37.5369366699963)
TECUYA_6_N001,12.01184,POINT (-118.979536 35.018589)
TEICHERT_1_N001,52.1344,POINT (-121.36 37.79)
TEJON_6_N001,10.90829,POINT (-118.954779 35.019534)
TELECYN_1_N001,52.63967,POINT (-117.01607 32.6379177816674)
TELECYN_1_N006,52.63967,POINT (-117.01601469007429 32.63783710915427)
TELECYN_1_N014,52.63967,POINT (-117.01612530992571 32.63783710915427)
TEMBLOR_1_N003,51.84052,POINT (-119.69634883811833 35.382795999987465)
TEMPLETN_2_N008,53.51545,POINT (-120.679996 35.554496)
TERMNOUS_6_N001,55.66657,POINT (-121.422007 38.116464)
TESSUB_2_N001,56.29056,POINT (-121.93 37.73)
TEVIS_1_N001,52.16347,POINT (-119.12859784623319 35.319191999987495)
TEVIS_1_N003,52.17441,POINT (-119.12870815376681 35.319191999987495)
TEXSUN1G_7_N001,51.04138,POINT (-119.4800551602316 35.36999999998748)
TEXSUN2G_7_N001,51.04138,POINT (-119.48005515895167 35.3599999999875)
THORNHIL_1_N001,53.04472,POINT (-116.524642 33.833699)
TIDEWATR_2_N001,55.04806,POINT (-122.06150068264388 38.01989465330933)
TIDEWATR_2_N014,55.04806,POINT (-122.06150068292666 38.02007534657929)
TLRELKE_6_N001,51.326,POINT (-119.948802 36.003703)
TOCALOMA_6_N001,55.22321,POINT (-122.760914 38.05521)
TOL_SUB_LNODEONA,52.62325,POINT (-118.36069083905292 34.175740310821865)
TOL_SUB_LNODEONB,52.66704,POINT (-118.36069083928658 34.1755596890815)
TOL_SUB_LNODEONC,52.62325,POINT (-118.36090916071342 34.1755596890815)
TOL_SUB_LNODEOND,52.62325,POINT (-118.36090916094707 34.175740310821865)
TOREYPNS_6_N001,54.88932,POINT (-117.23987836114813 32.89877953728695)
TOREYPNS_6_N007,54.88932,POINT (-117.23987836136372 32.89860046262259)
TOREYPNS_6_N008,54.88932,POINT (-117.24009163863627 32.89860046262259)
TOREYPNS_6_N009,54.88932,POINT (-117.24009163885188 32.89877953728695)
TORTILLA_1_N007,52.12595,POINT (-117.064691 34.874547)
TRABUCO_1_N001,54.4788,POINT (-117.67324523376014 33.5630767991568)
