node_id,lat,lon,type,area,price_dp,geometry
CARBONA_6_N101,37.69218399998622,-121.4182961440156,LOAD,CA,60.39561,POINT (-121.4182961440156 37.69218399998622)
CARLOTTA_6_N001,40.541122999984744,-124.06382054930958,LOAD,CA,58.21281,POINT (-124.06382054930958 40.541122999984744)
CARLOTTA_6_N003,40.541122999984744,-124.06393945069041,LOAD,CA,58.21281,POINT (-124.06393945069041 40.541122999984744)
CARLTNHS_1_N001,32.85503754591703,-117.01185140348343,LOAD,CA,61.0876,POINT (-117.01185140348343 32.85503754591703)
CARLTNHS_1_N004,32.85485845399255,-117.01185140369861,LOAD,CA,61.0876,POINT (-117.01185140369861 32.85485845399255)
CARNATIO_6_N001,35.311332,-119.083574,LOAD,CA,60.55493,POINT (-119.083574 35.311332)
CARNERAS_6_N001,35.541055,-119.805238,LOAD,CA,59.90886,POINT (-119.805238 35.541055)
CAROLNDS_6_N001,37.55291899998627,-122.37633097506193,LOAD,CA,61.14923,POINT (-122.37633097506193 37.55291899998627)
CAROLNDS_6_N002,37.55291899998627,-122.37644502493806,LOAD,CA,61.14923,POINT (-122.37644502493806 37.55291899998627)
CARQUINZ_1_N001,38.09103799998602,-122.24848662968667,LOAD,CA,59.83108,POINT (-122.24848662968667 38.09103799998602)
CARQUINZ_1_N002,38.09103799998602,-122.24860137031332,LOAD,CA,59.83108,POINT (-122.24860137031332 38.09103799998602)
CARRIZO_1_N001,35.3805629695311,-120.040252,LOAD,CA,60.18843,POINT (-120.040252 35.3805629695311)
CARRIZO_LNODEHILL,35.38048201522088,-120.04019467441788,LOAD,PNM,57.47587,POINT (-120.04019467441788 35.38048201522088)
CARRIZO_LNODEZOT1,35.38048201522088,-120.04030932558213,LOAD,PNM,57.4941,POINT (-120.04030932558213 35.38048201522088)
CARTWRT_1_N001,37.78999999998617,-122.24994278512781,LOAD,CA,60.11102,POINT (-122.24994278512781 37.78999999998617)
CARTWRT_1_N010,37.78999999998617,-122.25005721487219,LOAD,CA,60.11102,POINT (-122.25005721487219 37.78999999998617)
CARUTHRS_6_N001,36.531554,-119.882758,LOAD,CA,63.1253,POINT (-119.882758 36.531554)
CAR_SM_LNODENE1,38.642773175556165,-121.3294330286556,LOAD,BANC,58.91626,POINT (-121.3294330286556 38.642773175556165)
CAR_SM_LNODENE2,38.64259349099788,-121.32943302894401,LOAD,BANC,58.91626,POINT (-121.32943302894401 38.64259349099788)
CAR_SM_LNODENE3,38.64259349099788,-121.329663082168,LOAD,BANC,58.91626,POINT (-121.329663082168 38.64259349099788)
CAR_SM_LNODENE4,38.642773175556165,-121.3296630824564,LOAD,BANC,58.91626,POINT (-121.3296630824564 38.642773175556165)
CASTLE_LNODEDR1,37.36195490350885,-120.56264978595905,LOAD,TIDC,59.48755,POINT (-120.56264978595905 37.36195490350885)
CASTLE_LNODEDR2,37.36187666885442,-120.5625929569803,LOAD,TIDC,59.48755,POINT (-120.5625929569803 37.36187666885442)
CASTLE_LNODEDR3,37.36179843428164,-120.56264978607754,LOAD,TIDC,59.46324,POINT (-120.56264978607754 37.36179843428164)
CASTLE_LNODEDR4,37.36179843428164,-120.56276344403506,LOAD,TIDC,59.46324,POINT (-120.56276344403506 37.36179843428164)
CASTLE_LNODEDR5,37.36187666885442,-120.5628202731323,LOAD,TIDC,59.48755,POINT (-120.5628202731323 37.36187666885442)
CASTLE_LNODEDR6,37.36195490350885,-120.56276344415355,LOAD,TIDC,59.48755,POINT (-120.56276344415355 37.36195490350885)
CASTROVL_2_N001,37.69127699998625,-122.06100285669102,LOAD,CA,60.34091,POINT (-122.06100285669102 37.69127699998625)
CASTROVL_2_N003,37.69127699998625,-122.06111714330898,LOAD,CA,60.34091,POINT (-122.06111714330898 37.69127699998625)
CASTROVL_2_N006,36.76278384840137,-121.73625384648868,LOAD,CA,60.34091,POINT (-121.73625384648868 36.76278384840137)
CAS_LA_LNODESMW,34.587237,-118.656638,LOAD,LADWP,59.366,POINT (-118.656638 34.587237)
CAS_PP_LNODE1AUX,34.58734037344726,-118.65692220263387,LOAD,LADWP,59.35992,POINT (-118.65692220263387 34.58734037344726)
CAS_PP_LNODE2AUX,34.58742309555189,-118.65687780855163,LOAD,LADWP,59.35992,POINT (-118.65687780855163 34.58742309555189)
CAS_PP_LNODE3AUX,34.587488904018386,-118.65680245963806,LOAD,LADWP,59.35992,POINT (-118.65680245963806 34.587488904018386)
CAS_PP_LNODE4AUX,34.58753171916694,-118.65670569917606,LOAD,LADWP,59.35992,POINT (-118.65670569917606 34.58753171916694)
CAS_PP_LNODE5AUX,34.58754852361777,-118.65659776098718,LOAD,LADWP,59.35992,POINT (-118.65659776098718 34.58754852361777)
CAS_PP_LNODE6AUX,34.58753896054594,-118.65648852558515,LOAD,LADWP,59.35992,POINT (-118.65648852558515 34.58753896054594)
CATALYST_7_N001,37.33647699998642,-121.87909619952335,LOAD,CA,61.8657,POINT (-121.87909619952335 37.33647699998642)
CATLETT_6_N001,38.808811,-121.516115,LOAD,CA,59.20863,POINT (-121.516115 38.808811)
CAWELOB_6_N001,35.57097799998741,-119.11546380934058,LOAD,CA,60.08088,POINT (-119.11546380934058 35.57097799998741)
CAWELOC_1_N001,35.57097799998741,-119.11557419065942,LOAD,CA,59.86816,POINT (-119.11557419065942 35.57097799998741)
CAYUCOS_6_N001,35.44865399998744,-120.8703058292383,LOAD,CA,61.20947,POINT (-120.8703058292383 35.44865399998744)
CAYUCOS_6_N006,35.44865399998744,-120.8704161707617,LOAD,CA,61.20947,POINT (-120.8704161707617 35.44865399998744)
CCOSTA_2_N001,37.998665892623194,-121.7833735810065,LOAD,CA,58.91875,POINT (-121.7833735810065 37.998665892623194)
CCSUB_1_N001,38.03,-121.75,LOAD,CA,58.91268,POINT (-121.75 38.03)
CCSUB_2_N001,38.01999999998606,-121.75994265860079,LOAD,CA,58.88229,POINT (-121.75994265860079 38.01999999998606)
CCSUB_2_N010,38.01999999998606,-121.7600573413992,LOAD,CA,58.88229,POINT (-121.7600573413992 38.01999999998606)
CEDRCRK_6_N101,40.79116899998464,-121.93795172476342,LOAD,CA,51.74534,POINT (-121.93795172476342 40.79116899998464)
CENTERS_6_N001,33.928884073837764,-118.105463,LOAD,CA,60.81855,POINT (-118.105463 33.928884073837764)
CENTERS_6_N200,33.9288029630683,-118.10551943910147,LOAD,CA,60.81855,POINT (-118.10551943910147 33.9288029630683)
CEN_SUB_LNODEONB,33.948054083699034,-118.255,LOAD,LADWP,59.50579,POINT (-118.255 33.948054083699034)
CEN_SUB_LNODEONC,33.94797295813763,-118.25494353789466,LOAD,LADWP,59.49363,POINT (-118.25494353789466 33.94797295813763)
CEN_SUB_LNODEOND,33.94797295813763,-118.25505646210534,LOAD,LADWP,59.49971,POINT (-118.25505646210534 33.94797295813763)
CERES_LNODEDR1,37.6088562120824,-120.956729570412,LOAD,TIDC,59.44501,POINT (-120.956729570412 37.6088562120824)
CERES_LNODEDR3,37.6089710504,-120.956595705015,LOAD,TIDC,59.44501,POINT (-120.956595705015 37.6089710504)
CERES_LNODEDR4,37.6089019185376,-120.956592000755,LOAD,TIDC,59.44501,POINT (-120.956592000755 37.6089019185376)
CERES_LNODEDR5,37.6087606610128,-120.956712881849,LOAD,TIDC,59.44501,POINT (-120.956712881849 37.6087606610128)
CERES_LNODEDR7,37.6089324750351,-120.956712057352,LOAD,TIDC,59.44501,POINT (-120.956712057352 37.6089324750351)
CERES_LNODEDR8,37.6090011903052,-120.956714357349,LOAD,TIDC,59.44501,POINT (-120.956714357349 37.6090011903052)
CERTTEED_1_N001,37.059999999986665,-120.07994353791257,LOAD,CA,90.32,POINT (-120.07994353791257 37.059999999986665)
CERTTEED_1_N002,37.059999999986665,-120.08005646208743,LOAD,CA,90.32,POINT (-120.08005646208743 37.059999999986665)
CHALLNGE_6_N001,39.48543,-121.220509,LOAD,CA,58.91083,POINT (-121.220509 39.48543)
CHANNEL_6_N001,37.95526599998612,-121.33242068885451,LOAD,CA,59.22871,POINT (-121.33242068885451 37.95526599998612)
CHARKA_1_N001,35.608038,-119.325523,LOAD,CA,59.40019,POINT (-119.325523 35.608038)
CHCARITA_1_N001,32.9600895309367,-117.08989329478639,LOAD,CA,61.23455,POINT (-117.08989329478639 32.9600895309367)
CHCARITA_1_N004,32.95991046897258,-117.08989329500262,LOAD,CA,61.23455,POINT (-117.08989329500262 32.95991046897258)
CHCARITA_1_N008,32.95991046897258,-117.09010670499737,LOAD,CA,61.23455,POINT (-117.09010670499737 32.95991046897258)
CHC_LNODE31A,38.95999999998579,-120.89994237638588,LOAD,APS,57.51841,POINT (-120.89994237638588 38.95999999998579)
CHC_LNODE33A,38.95999999998579,-120.90005762361412,LOAD,APS,57.51841,POINT (-120.90005762361412 38.95999999998579)
CHEROKEE_6_N001,38.005513,-121.237769,LOAD,CA,60.0735,POINT (-121.237769 38.005513)
CHESTER_6_N001,40.304405,-121.224282,LOAD,CA,53.68225,POINT (-121.224282 40.304405)
CHICOA_6_N001,39.71879299998543,-121.82096169136352,LOAD,CA,58.05997,POINT (-121.82096169136352 39.71879299998543)
CHICOA_6_N010,39.71879299998543,-121.82107830863647,LOAD,CA,58.05997,POINT (-121.82107830863647 39.71879299998543)
CHICOB_1_N001,39.725493999985424,-121.84718768259572,LOAD,CA,57.70139,POINT (-121.84718768259572 39.725493999985424)
CHICOB_1_N002,39.725493999985424,-121.84730431740428,LOAD,CA,57.70139,POINT (-121.84730431740428 39.725493999985424)
CHINO_6_N007,33.998301818402325,-117.67886922357054,LOAD,CA,60.5329,POINT (-117.67886922357054 33.998301818402325)
CHINO_6_N008,33.998301818402325,-117.67908677642946,LOAD,CA,60.5329,POINT (-117.67908677642946 33.998301818402325)
CHLDHOSP_1_N001,36.87,-119.81,LOAD,CA,64.58289,POINT (-119.81 36.87)
CHOLLAS_6_N001,32.744058749573895,-117.046316,LOAD,CA,62.11939,POINT (-117.046316 32.744058749573895)
CHOLLAS_6_N008,32.743978125200904,-117.04626065732346,LOAD,CA,62.11939,POINT (-117.04626065732346 32.743978125200904)
CHOLLAS_6_N009,32.743978125200904,-117.04637134267654,LOAD,CA,62.11939,POINT (-117.04637134267654 32.743978125200904)
CHSTN_1_N001,38.09,-120.3,LOAD,CA,54.91362,POINT (-120.3 38.09)
CHWCHLLA_1_N001,37.12073295026913,-120.25055224215674,LOAD,CA,73.83,POINT (-120.25055224215674 37.12073295026913)
CHWCHLLA_1_N002,37.12073295026913,-120.25066975784326,LOAD,CA,133.18,POINT (-120.25066975784326 37.12073295026913)
CIG_SM_LNODESS,38.44525,-121.461543055556,LOAD,BANC,59.03173,POINT (-121.461543055556 38.44525)
CIMA_2_N101,35.2691,-115.49292,LOAD,CA,58.63397,POINT (-115.49292 35.2691)
CITYUKH_1_B1,39.14300254479826,-123.19181754359136,LOAD,CA,49.02798,POINT (-123.19181754359136 39.14300254479826)
CLAIRMNT_6_N008,32.825996732119705,-117.184096,LOAD,CA,62.0127,POINT (-117.184096 32.825996732119705)
CLAMMNA_1_N001,37.807826,-121.276142,LOAD,CA,59.68453,POINT (-121.276142 37.807826)
CLARIBEL_LNODEGFP,37.71028,-120.9688,LOAD,BANC,59.69419,POINT (-120.9688 37.71028)
CLARKRD_7_N001,39.6546447946953,-121.635292,LOAD,CA,57.88372,POINT (-121.635292 39.6546447946953)
CLARMNT_1_N001,32.82591613392796,-117.18404062431202,LOAD,CA,59.87285,POINT (-117.18404062431202 32.82591613392796)
CLAUS_LNODEKSN,37.639389999986214,-120.91954289863075,LOAD,BANC,59.71242,POINT (-120.91954289863075 37.639389999986214)
CLAUS_LNODESME,37.639389999986214,-120.91965710136925,LOAD,BANC,59.71242,POINT (-120.91965710136925 37.639389999986214)
CLAYTN_1_N001,38.34245511038229,-120.93484110965764,LOAD,CA,58.46317,POINT (-120.93484110965764 38.34245511038229)
CLAYTN_1_N004,37.943825,-121.969415,LOAD,CA,58.46317,POINT (-121.969415 37.943825)
CLAYTN_1_N029,38.3422748895056,-120.93484110994348,LOAD,CA,58.46317,POINT (-120.93484110994348 38.3422748895056)
CLAYTN_1_N030,38.3422748895056,-120.93507089005652,LOAD,CA,58.46317,POINT (-120.93507089005652 38.3422748895056)
CLAY_6_N001,38.34245511038229,-120.93507089034236,LOAD,CA,60.7785,POINT (-120.93507089034236 38.34245511038229)
CLERLKE_6_N001,39.007954999985856,-122.89377935245265,LOAD,CA,46.32234,POINT (-122.89377935245265 39.007954999985856)
CLERLKE_6_N012,39.007954999985856,-122.89389464754734,LOAD,CA,46.32234,POINT (-122.89389464754734 39.007954999985856)
CLMBAHL_6_N001,39.331874,-121.101368,LOAD,CA,58.96553,POINT (-121.101368 39.331874)
CLOUGH_LNODEIYF,37.62761111,-120.9751667,LOAD,BANC,59.79143,POINT (-120.9751667 37.62761111)
CLOUGH_LNODEYBR,37.62761110994497,-120.97505251712948,LOAD,BANC,59.79143,POINT (-120.97505251712948 37.62761110994497)
CLOVIS_1_N001,36.826043942491545,-119.681281,LOAD,CA,67.5289,POINT (-119.681281 36.826043942491545)
CLOVIS_1_N004,36.825963028740034,-119.68122263908639,LOAD,CA,67.0525,POINT (-119.68122263908639 36.825963028740034)
CLOVIS_1_N101,36.825963028740034,-119.68133936091361,LOAD,CA,67.5289,POINT (-119.68133936091361 36.825963028740034)
CLOVRDLE_1_N001,38.795757,-123.011412,LOAD,CA,47.38705,POINT (-123.011412 38.795757)
CLRKSVLE_1_N001,38.655559898770534,-121.060175,LOAD,CA,59.43958,POINT (-121.060175 38.655559898770534)
CLRKSVLE_1_N003,38.655479050599546,-121.06011522698469,LOAD,CA,59.43958,POINT (-121.06011522698469 38.655479050599546)
CLRKSVLE_1_N004,38.655479050599546,-121.0602347730153,LOAD,CA,59.43958,POINT (-121.0602347730153 38.655479050599546)
CLSAJCT_6_N001,39.190857,-121.990506,LOAD,CA,54.94814,POINT (-121.990506 39.190857)
CLWTER_2_N003,35.39850993300358,-118.93957167203409,LOAD,CA,54.04487,POINT (-118.93957167203409 35.39850993300358)
CMPEVRS_1_N001,37.041635999986624,-122.02530956161661,LOAD,CA,61.07207,POINT (-122.02530956161661 37.041635999986624)
CMPEVRS_1_N002,37.041635999986624,-122.02542243838339,LOAD,CA,61.07207,POINT (-122.02542243838339 37.041635999986624)
CNTRYCB_6_N001,37.97966036733168,-121.31639835392943,LOAD,CA,59.76962,POINT (-121.31639835392943 37.97966036733168)
CNTRYCB_6_N002,37.979479632557,-121.31639835421177,LOAD,CA,59.76962,POINT (-121.31639835421177 37.979479632557)
CNTRYCB_6_N004,37.979479632557,-121.31662764578823,LOAD,CA,59.76962,POINT (-121.31662764578823 37.979479632557)
CNTRYCB_6_N006,37.97966036733168,-121.31662764607057,LOAD,CA,59.76962,POINT (-121.31662764607057 37.97966036733168)
COLLEG_LNODEDR1,37.6091056801805,-120.992876143573,LOAD,TIDC,59.46932,POINT (-120.992876143573 37.6091056801805)
COLLEG_LNODEDR2,37.6091096218649,-120.992789582042,LOAD,TIDC,59.46932,POINT (-120.992789582042 37.6091096218649)
COLLEG_LNODEDR5,37.6090266914486,-120.992698116343,LOAD,TIDC,59.46932,POINT (-120.992698116343 37.6090266914486)
COLLEG_LNODER15,37.6090419641747,-120.993034819943,LOAD,TIDC,59.46932,POINT (-120.993034819943 37.6090419641747)
COLNGA1_6_N001,36.13602399998719,-120.34444457141348,LOAD,CA,59.93317,POINT (-120.34444457141348 36.13602399998719)
COLNGA1_6_N002,36.13602399998719,-120.34455542858652,LOAD,CA,59.93317,POINT (-120.34455542858652 36.13602399998719)
COLNGA2_6_N001,36.236577,-120.315114,LOAD,CA,59.75084,POINT (-120.315114 36.236577)
COLONY_6_N001,38.190132,-121.181632,LOAD,CA,92.51042,POINT (-121.181632 38.190132)
COLUMBUS_1_N001,35.398330066896115,-118.93957167228022,LOAD,CA,59.63114,POINT (-118.93957167228022 35.398330066896115)
COLUMBUS_1_N003,35.398330066896115,-118.93979232771979,LOAD,CA,59.63114,POINT (-118.93979232771979 35.398330066896115)
COLUMBUS_1_N005,35.39850993300358,-118.9397923279659,LOAD,CA,59.63114,POINT (-118.9397923279659 35.39850993300358)
COLUSA_6_N001,39.213610999985775,-122.00296022131043,LOAD,CA,57.30017,POINT (-122.00296022131043 39.213610999985775)
COLUSA_6_N004,39.213610999985775,-122.00307577868956,LOAD,CA,57.30017,POINT (-122.00307577868956 39.213610999985775)
COLWATER_1_N001,34.86012489309556,-116.85312978164612,LOAD,CA,59.53829,POINT (-116.85312978164612 34.86012489309556)
COLWATER_1_N002,34.86012489309556,-116.85324421835388,LOAD,CA,59.53829,POINT (-116.85324421835388 34.86012489309556)
COMMONS_LNODEDR1,37.6091045275098,-120.992962913259,LOAD,TIDC,59.48755,POINT (-120.992962913259 37.6091045275098)
COMMONS_LNODEDR3,37.5166183000533,-120.867554724081,LOAD,TIDC,59.4754,POINT (-120.867554724081 37.5166183000533)
COMMONS_LNODEDR4,37.516699044633,-120.867555122205,LOAD,TIDC,59.48755,POINT (-120.867555122205 37.516699044633)
COMMONS_LNODEDR5,37.5164895041446,-120.867550987033,LOAD,TIDC,59.4754,POINT (-120.867550987033 37.5164895041446)
COMMONS_LNODEDR7,37.5165532160667,-120.867553025577,LOAD,TIDC,59.4754,POINT (-120.867553025577 37.5165532160667)
COMMONS_LNODEDR8,37.5008689404211,-120.913270146673,LOAD,TIDC,59.48755,POINT (-120.913270146673 37.5008689404211)
CONCHO_1_N002,33.785845,-116.342689,LOAD,CA,60.04453,POINT (-116.342689 33.785845)
CONTADNA_1_N001,36.29,-119.71,LOAD,CA,54.45531,POINT (-119.71 36.29)
CONTROLX_1_N001,37.342839,-118.471988,LOAD,CA,-31.88608,POINT (-118.471988 37.342839)
CONTROL_7_N001,37.34291722503321,-118.47193119226046,LOAD,CA,-31.42179,POINT (-118.47193119226046 37.34291722503321)
COOPER_LNODEDR1,37.3189566034476,-120.5119493179366,LOAD,TIDC,59.46932,POINT (-120.5119493179366 37.3189566034476)
COOPER_LNODEDR2,37.31895660339336,-120.51183575699493,LOAD,TIDC,59.51186,POINT (-120.51183575699493 37.31895660339336)
COOPER_LNODEDR3,37.318866291449055,-120.51183575713138,LOAD,TIDC,59.48755,POINT (-120.51183575713138 37.318866291449055)
COOPER_LNODEDR4,37.318802431310424,-120.51191605677509,LOAD,TIDC,59.51186,POINT (-120.51191605677509 37.318802431310424)
COOPER_LNODEDR5,37.318787159360575,-120.51202798203006,LOAD,TIDC,59.48755,POINT (-120.51202798203006 37.318787159360575)
COOPER_LNODEDR6,37.31881843902539,-120.51213451388375,LOAD,TIDC,59.51186,POINT (-120.51213451388375 37.31881843902539)
COOPER_LNODEDR7,37.318884305211256,-120.51221220923813,LOAD,TIDC,59.51186,POINT (-120.51221220923813 37.318884305211256)
COOPER_LNODEDR8,37.318969657813994,-120.51224932323211,LOAD,TIDC,59.49971,POINT (-120.51224932323211 37.318969657813994)
COOPER_LNODEDR9,37.31905983488123,-120.51224311913526,LOAD,TIDC,59.49971,POINT (-120.51224311913526 37.31905983488123)
COOPER_LNODER14,37.31914244338007,-120.5121972257278,LOAD,TIDC,59.46932,POINT (-120.5121972257278 37.31914244338007)
COOPER_LNODER15,37.31920816147405,-120.51211933201114,LOAD,TIDC,59.46932,POINT (-120.51211933201114 37.31920816147405)
COOPER_LNODER16,37.31925091782716,-120.51201930357878,LOAD,TIDC,59.46932,POINT (-120.51201930357878 37.31925091782716)
COOPER_LNODER17,37.31926769919903,-120.51190771989396,LOAD,TIDC,59.46932,POINT (-120.51190771989396 37.31926769919903)
COPUS_6_N001,35.093593,-119.278466,LOAD,CA,62.19588,POINT (-119.278466 35.093593)
CORCORAN_1_N001,36.10957699998725,-119.55797958991954,LOAD,CA,71.24673,POINT (-119.55797958991954 36.10957699998725)
CORCORAN_1_N005,36.10957699998725,-119.55809041008045,LOAD,CA,71.23458,POINT (-119.55809041008045 36.10957699998725)
CORDELIA_6_N001,38.216066,-122.112082,LOAD,CA,59.07677,POINT (-122.112082 38.216066)
CORDPMP_6_N003,38.575433098781254,-121.497588,LOAD,CA,59.24087,POINT (-121.497588 38.575433098781254)
CORNING_6_N004,39.93198099998522,-122.18732639815484,LOAD,CA,60.14458,POINT (-122.18732639815484 39.93198099998522)
CORNING_6_N006,39.93198099998522,-122.18744360184516,LOAD,CA,60.14458,POINT (-122.18744360184516 39.93198099998522)
CORONADO_6_N001,32.698823762005226,-117.173249,LOAD,CA,62.01661,POINT (-117.173249 32.698823762005226)
CORONADO_6_N002,32.69874311898509,-117.17319367259638,LOAD,CA,62.01661,POINT (-117.17319367259638 32.69874311898509)
CORONA_1_N001,32.69874311898509,-117.17330432740361,LOAD,CA,60.23631,POINT (-117.17330432740361 32.69874311898509)
CORRAL_6_N001,38.1014979999861,-120.92635462577833,LOAD,CA,60.17682,POINT (-120.92635462577833 38.1014979999861)
CORRAL_6_N003,38.1014979999861,-120.92646937422167,LOAD,CA,60.17074,POINT (-120.92646937422167 38.1014979999861)
CORSGOLD_1_N001,37.22751499998653,-119.69108432761332,LOAD,CA,69.88535,POINT (-119.69108432761332 37.22751499998653)
CORSGOLD_1_N003,37.22751499998653,-119.69119767238668,LOAD,CA,69.88535,POINT (-119.69119767238668 37.22751499998653)
CORTEZ_LNODEDR1,37.5005587104299,-120.913235680039,LOAD,TIDC,59.48148,POINT (-120.913235680039 37.5005587104299)
CORTEZ_LNODEDR3,37.5007571927422,-120.913267914805,LOAD,TIDC,59.46932,POINT (-120.913267914805 37.5007571927422)
CORTEZ_LNODEDR5,37.5006522266335,-120.913263660994,LOAD,TIDC,59.48148,POINT (-120.913263660994 37.5006522266335)
CORTEZ_LNODEDR6,37.5008124927682,-120.913424010622,LOAD,TIDC,59.48148,POINT (-120.913424010622 37.5008124927682)
CORTEZ_LNODEDR7,37.5007095209272,-120.913352769965,LOAD,TIDC,59.46932,POINT (-120.913352769965 37.5007095209272)
CORTINA_1_N106,39.121407,-122.224176,LOAD,CA,55.0636,POINT (-122.224176 39.121407)
COR_LNODENE1,38.55393333331922,-121.20798139654603,LOAD,BANC,58.97096,POINT (-121.20798139654603 38.55393333331922)
COR_LNODENE3,38.55393333331922,-121.20809638123197,LOAD,BANC,58.97096,POINT (-121.20809638123197 38.55393333331922)
COTATI_6_N101,38.30970399998603,-122.73153156284509,LOAD,CA,63.10313,POINT (-122.73153156284509 38.30970399998603)
COTATI_6_N102,38.30970399998603,-122.73164643715491,LOAD,CA,63.10313,POINT (-122.73164643715491 38.30970399998603)
COTTLEA_2_N001,37.772676259234935,-120.825545,LOAD,CA,60.23759,POINT (-120.825545 37.772676259234935)
COTTLE_7_N001,37.77259487036768,-120.82548555286246,LOAD,CA,60.25583,POINT (-120.82548555286246 37.77259487036768)
COTWDPGE_1_N001,34.38040399998781,-116.87675022716886,LOAD,CA,57.68316,POINT (-116.87675022716886 34.38040399998781)
COVELO6_6_N001,39.78628299998532,-123.24850460152904,LOAD,CA,56.7843,POINT (-123.24850460152904 39.78628299998532)
CPLECEF_1_N001,37.25999999998651,-121.63994328855216,LOAD,CA,61.82773,POINT (-121.63994328855216 37.25999999998651)
CPLECEF_1_N005,37.25999999998651,-121.64005671144784,LOAD,CA,61.82773,POINT (-121.64005671144784 37.25999999998651)
CPP_LNODESS1,38.3383555554995,-121.12458988828622,LOAD,BANC,59.05604,POINT (-121.12458988828622 38.3383555554995)
CPP_LNODESS2,38.33844566948052,-121.124475,LOAD,BANC,59.05604,POINT (-121.124475 38.33844566948052)
